bairros_sp,causa_afastamento_1,causa_afastamento_2,causa_afastamento_3,motivo_desligamento,cbo,cnae_classe,distritos_sp,vinculo_ativo_31dez,faixa_etaria,faixa_hora_contrat,faixa_remun_dezem_sm,faixa_remun_media_sm,faixa_tempo_emprego,escolaridade,qtd_hora_contr,idade,ind_simples,mes_admissao,mes_desligamento,municipio,natureza_juridica,ind_portador_defic,qtd_dias_afastamento,raca_cor,vl_remun_dezembro_nom,vl_remun_dezembro_sm,vl_remun_media_nom,vl_remun_media_sm,cnae_subclasse,sexo_trabalhador,tamanho_estabelecimento,tempo_emprego,tipo_admissao,tipo_estab41,tipo_estab42,tipo_defic,tipo_vinculo,ind_trab_intermitente,ind_trab_parcial,ano,cod_siaf_municipio,cod_ibge_municipio,cod_tse_municipio,nome_municipio,nome_municipio_sem_acento,ocupacao,setor,contribuinte_senai,nome_tipo_vinculo,nome_genero,nivel_escolaridade,segmentacao_escolaridade
36,{ñ class},{ñ class},{ñ class},0,513435,56112,14,1,2,3,3,1,4,6,20,17,0,0,0,355030,2062,N,0,2,0000000452.90,000001.09,0000000374.03,000000.90,5611203,2,7,14.9,0,1,CNPJ,N,10,N,N,2008,7107,3550308,71072,SÃO PAULO,SAO PAULO,Atendente de Lanchonete,Indústria de Alimentos,NÃO,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,782510,49302,9999,1,5,6,5,4,2,5,44,39,0,7,0,354870,2062,N,0,2,0000001130.00,000002.72,0000001130.00,000002.72,4930202,1,2,5.9,2,1,CNPJ,N,10,N,N,2008,7075,3548708,70750,SÃO BERNARDO DO CAMPO,SAO BERNARDO DO CAMPO,Motorista de Caminhao (Rotas Regionais e Internacionais),Logística,NÃO,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,784205,31012,9999,1,3,6,4,2,5,7,44,20,0,0,0,352360,2062,N,0,2,0000000654.00,000001.57,0000000597.91,000001.45,3101200,1,9,29.9,0,1,CNPJ,N,10,N,N,2008,6573,3523602,65730,ITIRAPINA,ITIRAPINA,Alimentador de Linha de Producao,Indústria de Madeira e Mobiliário,CONTRIBUINTE,CLT U/PJ IND,,,
1078,{ñ class},{ñ class},{ñ class},0,784205,10937,56,1,5,6,4,3,2,5,44,31,0,7,0,355030,2240,N,0,8,0000000687.94,000001.65,0000000691.85,000001.66,1093701,2,9,5.9,2,1,CNPJ,N,10,N,N,2008,7107,3550308,71072,SÃO PAULO,SAO PAULO,Alimentador de Linha de Producao,Indústria de Alimentos,CONTRIBUINTE,CLT U/PJ IND,,,
1748,{ñ class},{ñ class},{ñ class},0,412205,47890,60,1,5,6,3,2,4,7,44,36,1,0,0,355030,2062,N,0,9,0000000541.00,000001.16,0000000595.87,000001.28,4789004,1,3,20.5,0,1,CNPJ,N,10,N,N,2009,7107,3550308,71072,SÃO PAULO,SAO PAULO,Continuo,Outros,NÃO,CLT U/PJ IND,,,
1781,{ñ class},{ñ class},{ñ class},0,517420,81290,46,1,5,6,5,3,1,6,44,31,0,10,0,355030,2062,N,0,2,0000000861.02,000002.07,0000000800.70,000001.92,8129000,1,7,2.8,2,1,CNPJ,N,10,N,N,2008,7107,3550308,71072,SÃO PAULO,SAO PAULO,Vigia,Outros,NÃO,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,622110,10716,9999,1,5,6,6,4,6,3,44,37,0,0,0,350720,2054,N,0,2,0000001505.32,000003.96,0000000793.64,000002.11,1071600,1,10,42.4,0,1,CNPJ,N,20,N,N,2007,6243,3507209,62430,BORÁ,BORA,Trabalhador da Cultura de Cana-De-Acucar,"Óleo, Gás, Biocombustível e Energia",CONTRIBUINTE,CLT R/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,234520,94308,9999,1,6,1,10,9,1,9,11,43,0,10,0,354850,3999,N,0,2,0000003949.67,000010.39,0000003912.72,000010.29,9430800,1,10,2.3,4,1,CNPJ,N,10,N,N,2007,7071,3548500,70718,SANTOS,SANTOS,Professor de Ensino Superior na Area de Pratica de Ensino,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,334110,84116,9999,1,3,5,3,2,5,7,40,21,0,3,0,355230,1031,N,0,{ñ class},0000000452.49,000001.29,0000000442.65,000001.31,8411600,2,8,33.9,0,1,CNPJ,N,30,N,N,2006,7147,3552304,71471,SUD MENNUCCI,SUD MENNUCCI,Inspetor de Alunos de Escola Publica,Outros,NÃO,ESTATUTARIO,,,
9999,{ñ class},{ñ class},{ñ class},0,752305,23427,9999,1,5,6,9,7,6,7,44,33,0,0,0,354670,2062,N,0,2,0000002859.41,000007.52,0000002090.88,000005.61,2342701,1,7,47.9,0,1,CNPJ,N,10,N,N,2007,7035,3546702,70351,SANTA GERTRUDES,SANTA GERTRUDES,Ceramista,Indústria Química,CONTRIBUINTE,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,621005,1512,9999,1,7,6,3,2,6,4,44,51,0,0,0,351070,4080,N,0,2,0000000643.68,000001.38,0000000595.86,000001.28,151201,1,2,47.9,0,3,CEI,N,25,N,N,2009,6315,3510708,63150,CARDOSO,CARDOSO,Trabalhador Agropecuario em Geral,Indústria de Alimentos,NÃO,CLT R/PF IND,,,
9999,{ñ class},{ñ class},{ñ class},0,331205,84116,9999,1,6,4,6,4,8,7,25,46,0,0,0,350220,1031,N,0,2,0000001516.33,000003.26,0000001187.88,000002.58,8411600,2,9,141.9,0,1,CNPJ,N,10,N,N,2009,6143,3502200,61433,ANGATUBA,ANGATUBA,Professor de Nivel Medio no Ensino Fundamental,Outros,NÃO,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,784110,17214,9999,1,6,5,8,7,8,7,40,47,0,0,0,355250,2046,N,0,2,0000002437.34,000005.87,0000002552.96,000006.24,1721400,1,10,273.9,0,1,CNPJ,N,10,N,N,2008,7151,3552502,71510,SUZANO,SUZANO,"Embalador, a Maquina","Indústria de Papel, Celulose e Gráfica",CONTRIBUINTE,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,724515,29492,9999,1,6,6,8,7,5,7,44,41,0,8,0,351340,2062,N,0,2,0000002303.09,000006.58,0000001974.83,000005.85,2949299,1,10,28.9,0,1,CNPJ,N,10,N,N,2006,6369,3513405,63690,CRUZEIRO,CRUZEIRO,Prensista (Operador de Prensa),Indústria Automotiva,CONTRIBUINTE,CLT U/PJ IND,,,
1618,{ñ class},{ñ class},{ñ class},0,411005,85333,90,1,5,6,5,4,5,7,44,30,0,0,0,355030,3999,N,0,8,0000001008.13,000002.65,0000001023.20,000002.74,8533300,2,10,25.7,0,1,CNPJ,N,10,N,N,2007,7107,3550308,71072,SÃO PAULO,SAO PAULO,"Auxiliar de Escritorio, em Geral",Ausente da Carteira,NÃO,CLT U/PJ IND,,,
1467,{ñ class},{ñ class},{ñ class},0,411005,47547,37,1,5,6,4,3,6,2,44,35,1,1,0,355030,2062,N,0,2,0000000600.81,000001.71,0000000581.23,000001.73,4754701,1,6,59.9,0,1,CNPJ,N,10,N,N,2006,7107,3550308,71072,SÃO PAULO,SAO PAULO,"Auxiliar de Escritorio, em Geral",Indústria de Madeira e Mobiliário,NÃO,CLT U/PJ IND,,,
1677,{ñ class},{ñ class},{ñ class},0,142405,41204,33,1,5,6,10,9,2,9,44,36,0,9,0,355030,2054,N,0,2,0000006705.92,000014.42,0000006705.95,000014.42,4120400,1,8,3.7,2,1,CNPJ,N,10,N,N,2009,7107,3550308,71072,SÃO PAULO,SAO PAULO,Gerente de Compras,Indústria da Construção Civil,CONTRIBUINTE,CLT U/PJ IND,,,
2,{ñ class},{ñ class},{ñ class},0,411005,14126,6,1,5,6,6,4,6,7,44,35,0,0,0,355030,2062,N,0,2,0000001665.56,000003.58,0000001307.92,000002.81,1412601,2,8,45.9,0,1,CNPJ,N,10,N,N,2009,7107,3550308,71072,SÃO PAULO,SAO PAULO,"Auxiliar de Escritorio, em Geral",Indústria Têxtil-Vestuária e Couro-Calçadista,CONTRIBUINTE,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,721105,29107,9999,1,5,5,11,10,8,7,40,37,0,0,0,354870,2062,N,0,2,0000007454.12,000016.03,0000006990.64,000015.24,2910701,1,10,199.5,0,1,CNPJ,N,10,N,N,2009,7075,3548708,70750,SÃO BERNARDO DO CAMPO,SAO BERNARDO DO CAMPO,Ferramenteiro,Indústria Automotiva,CONTRIBUINTE,CLT U/PJ IND,,,
1413,{ñ class},{ñ class},{ñ class},0,421125,47610,25,1,5,6,5,4,4,7,44,34,0,0,0,355030,2054,N,0,2,0000000950.00,000002.04,0000000972.97,000002.10,4761001,2,3,12.9,0,1,CNPJ,N,10,N,N,2009,7107,3550308,71072,SÃO PAULO,SAO PAULO,Operador de Caixa,"Indústria de Papel, Celulose e Gráfica",NÃO,CLT U/PJ IND,,,
1264,{ñ class},{ñ class},{ñ class},0,223149,86101,71,1,5,2,8,7,1,9,15,37,0,11,0,355030,2054,N,0,2,0000002110.39,000006.02,0000002108.72,000006.02,8610101,2,9,1.2,2,1,CNPJ,N,10,N,N,2006,7107,3550308,71072,SÃO PAULO,SAO PAULO,Medico Pediatra (Desativado em 03/2011),Indústria da Saúde,NÃO,CLT U/PJ IND,,,
1758,{ñ class},{ñ class},{ñ class},0,717020,41204,36,1,5,6,5,3,3,4,44,35,0,2,0,355030,2062,N,0,8,0000001033.92,000002.72,0000000737.14,000001.96,4120400,1,7,10.9,3,1,CNPJ,N,10,N,N,2007,7107,3550308,71072,SÃO PAULO,SAO PAULO,Servente de Obras,Indústria da Construção Civil,CONTRIBUINTE,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,621005,1512,9999,1,6,6,3,2,3,7,44,42,0,5,0,352920,4080,N,0,2,0000000535.00,000001.15,0000000516.25,000001.10,151201,1,3,7.8,2,3,CEI,N,25,N,N,2009,6685,3529203,66850,MARTINÓPOLIS,MARTINOPOLIS,Trabalhador Agropecuario em Geral,Indústria de Alimentos,NÃO,CLT R/PF IND,,,
9999,{ñ class},{ñ class},{ñ class},0,354145,49302,9999,1,4,6,5,4,3,7,44,29,0,6,0,354340,2062,N,0,2,0000000967.88,000002.33,0000000953.26,000002.29,4930202,1,4,6.7,2,1,CNPJ,N,10,N,N,2008,6969,3543402,69698,RIBEIRÃO PRETO,RIBEIRAO PRETO,Vendedor Pracista,Logística,NÃO,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,514225,81214,9999,1,6,6,3,2,5,5,44,44,0,0,0,355220,2062,N,0,2,0000000437.72,000001.05,0000000460.68,000001.12,8121400,1,10,27.1,0,1,CNPJ,N,60,N,N,2008,7145,3552205,71455,SOROCABA,SOROCABA,Trabalhador de Servicos de Limpeza e Conservacao de Areas Publicas,Indústria da Construção Civil,NÃO,CLT U/PJ DET,,,
1766,{ñ class},{ñ class},{ñ class},0,763210,14126,64,1,4,6,4,3,4,3,44,27,1,0,0,355030,2062,N,0,8,0000000716.00,000001.72,0000000683.83,000001.66,1412601,2,4,21.9,0,1,CNPJ,N,10,N,N,2008,7107,3550308,71072,SÃO PAULO,SAO PAULO,Costureiro na Confeccao em Serie,Indústria Têxtil-Vestuária e Couro-Calçadista,CONTRIBUINTE,CLT U/PJ IND,,,
1078,{ñ class},{ñ class},{ñ class},0,761815,14126,8,1,6,6,5,3,4,5,44,42,1,0,0,355030,2062,N,0,8,0000000979.28,000002.10,0000000788.66,000001.70,1412601,2,4,19.9,0,1,CNPJ,N,10,N,N,2009,7107,3550308,71072,SÃO PAULO,SAO PAULO,Revisor de Tecidos Acabados,Indústria Têxtil-Vestuária e Couro-Calçadista,CONTRIBUINTE,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,331205,84116,9999,1,6,4,6,5,6,8,27,48,0,0,0,353440,1031,N,0,{ñ class},0000001265.12,000003.04,0000001299.10,000003.17,8411600,2,10,45.0,0,1,CNPJ,N,30,N,N,2008,6789,3534401,67890,OSASCO,OSASCO,Professor de Nivel Medio no Ensino Fundamental,Outros,NÃO,ESTATUTARIO,,,
9999,{ñ class},{ñ class},{ñ class},0,632125,17214,9999,1,4,5,7,7,6,7,40,27,0,8,0,355250,2046,N,0,2,0000001519.62,000004.34,0000001828.82,000005.47,1721400,1,10,52.6,0,1,CNPJ,N,10,N,N,2006,7151,3552502,71510,SUZANO,SUZANO,"Trabalhador de Extracao Florestal, em Geral","Indústria de Papel, Celulose e Gráfica",CONTRIBUINTE,CLT U/PJ IND,,,
821,{ñ class},{ñ class},{ñ class},0,413110,69206,21,1,3,6,4,3,3,7,44,22,1,1,0,355030,2240,N,0,2,0000000735.00,000001.58,0000000723.33,000001.56,6920601,1,3,11.8,2,1,CNPJ,N,10,N,N,2009,7107,3550308,71072,SÃO PAULO,SAO PAULO,Auxiliar de Contabilidade,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
{ñ class},{ñ class},{ñ class},{ñ class},0,331205,84116,79,1,6,5,5,4,8,9,40,46,0,0,0,355030,1023,N,0,{ñ class},0000001113.12,000002.92,0000000997.05,000002.67,8411600,1,10,284.9,0,1,CNPJ,N,35,N,N,2007,7107,3550308,71072,SÃO PAULO,SAO PAULO,Professor de Nivel Medio no Ensino Fundamental,Outros,NÃO,ESTAT N/EFET,,,
200,{ñ class},{ñ class},{ñ class},0,717020,42111,57,1,6,6,6,4,3,4,44,42,0,2,0,355030,2054,N,0,4,0000001226.41,000003.22,0000001118.74,000002.97,4211101,1,8,10.9,2,1,CNPJ,N,10,N,N,2007,7107,3550308,71072,SÃO PAULO,SAO PAULO,Servente de Obras,Indústria da Construção Civil,CONTRIBUINTE,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,771105,31012,9999,1,5,6,4,3,5,6,44,36,1,7,0,353870,2135,N,0,2,0000000544.00,000001.55,0000000548.77,000001.62,3101200,1,2,29.9,0,1,CNPJ,N,10,N,N,2006,6875,3538709,68756,PIRACICABA,PIRACICABA,Marceneiro,Indústria de Madeira e Mobiliário,CONTRIBUINTE,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,513435,56112,9999,1,3,6,3,1,1,6,44,18,0,11,0,352390,2062,N,0,9,0000000511.15,000001.23,0000000368.15,000000.88,5611203,2,6,1.3,2,1,CNPJ,N,10,N,N,2008,6579,3523909,65790,ITU,ITU,Atendente de Lanchonete,Indústria de Alimentos,NÃO,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,410105,64221,9999,1,7,5,9,8,8,7,40,56,0,0,0,354980,2054,N,0,2,0000002856.33,000007.51,0000002709.32,000007.28,6422100,1,4,426.9,0,1,CNPJ,N,10,N,N,2007,7097,3549805,70971,SÃO JOSÉ DO RIO PRETO,SAO JOSE DO RIO PRETO,Supervisor Administrativo,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,422215,82997,9999,1,5,6,6,5,3,7,44,30,0,4,0,354730,2062,N,0,2,0000001196.58,000003.14,0000001174.96,000003.08,8299799,1,5,8.7,2,1,CNPJ,N,10,N,N,2007,7047,3547304,70475,SANTANA DE PARNAÍBA,SANTANA DE PARNAIBA,Monitor de Teleatendimento,Outros,NÃO,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,351730,66215,9999,1,3,6,3,2,3,7,44,24,0,3,0,354340,2240,N,0,2,0000000635.00,000001.36,0000000611.66,000001.31,6621501,1,2,9.9,2,1,CNPJ,N,10,N,N,2009,6969,3543402,69698,RIBEIRÃO PRETO,RIBEIRAO PRETO,Inspetor de Sinistros,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
{ñ class},{ñ class},{ñ class},{ñ class},0,331205,84116,79,1,6,4,6,6,8,9,30,44,0,0,0,355030,1023,N,0,{ñ class},0000001419.13,000003.73,0000001546.01,000004.15,8411600,2,10,157.0,0,1,CNPJ,N,30,N,N,2007,7107,3550308,71072,SÃO PAULO,SAO PAULO,Professor de Nivel Medio no Ensino Fundamental,Outros,NÃO,ESTATUTARIO,,,
9999,{ñ class},{ñ class},{ñ class},0,514320,81214,9999,1,5,6,6,4,4,5,44,33,0,0,0,355620,2062,N,0,2,0000001458.78,000003.13,0000001201.42,000002.60,8121400,1,10,19.8,0,1,CNPJ,N,10,N,N,2009,7225,3556206,72257,VALINHOS,VALINHOS,Faxineiro,Indústria da Construção Civil,NÃO,CLT U/PJ IND,,,
39,{ñ class},{ñ class},{ñ class},0,411010,84116,12,1,7,5,12,11,8,9,40,53,0,0,0,355030,1104,N,0,{ñ class},0000018726.36,000040.27,0000017714.83,000038.42,8411600,2,10,269.5,0,1,CNPJ,N,30,N,N,2009,7107,3550308,71072,SÃO PAULO,SAO PAULO,Assistente Administrativo,Outros,NÃO,ESTATUTARIO,,,
1071,{ñ class},{ñ class},{ñ class},0,411005,84116,25,1,7,5,2,1,8,4,40,52,0,0,0,355030,1023,N,0,{ñ class},0000000218.00,000000.52,0000000218.00,000000.52,8411600,1,10,292.8,0,1,CNPJ,N,30,N,N,2008,7107,3550308,71072,SÃO PAULO,SAO PAULO,"Auxiliar de Escritorio, em Geral",Outros,NÃO,ESTATUTARIO,,,
1086,{ñ class},{ñ class},{ñ class},0,514110,81125,62,1,6,6,5,4,6,7,44,47,0,0,0,355030,3085,N,0,8,0000001237.15,000002.66,0000001169.43,000002.53,8112500,1,3,53.9,0,1,CNPJ,N,10,N,N,2009,7107,3550308,71072,SÃO PAULO,SAO PAULO,Garagista,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
1736,{ñ class},{ñ class},{ñ class},0,421125,47890,61,1,5,6,4,3,4,7,44,30,0,0,0,355030,2062,N,0,8,0000000695.21,000001.67,0000000653.61,000001.59,4789099,2,3,13.1,0,1,CNPJ,N,10,N,N,2008,7107,3550308,71072,SÃO PAULO,SAO PAULO,Operador de Caixa,Outros,NÃO,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,422205,85139,9999,1,3,5,4,2,2,7,36,20,0,9,0,354340,2240,N,0,2,0000000601.33,000001.58,0000000573.14,000001.50,8513900,2,8,3.4,2,1,CNPJ,N,10,N,N,2007,6969,3543402,69698,RIBEIRÃO PRETO,RIBEIRAO PRETO,Telefonista,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
1327,{ñ class},{ñ class},{ñ class},0,513405,56112,81,1,4,6,4,4,6,5,44,29,1,0,0,355030,2062,N,0,8,0000000915.75,000001.96,0000001301.47,000002.82,5611203,1,4,36.9,0,1,CNPJ,N,10,N,N,2009,7107,3550308,71072,SÃO PAULO,SAO PAULO,Garcom,Indústria de Alimentos,NÃO,CLT U/PJ IND,,,
705,{ñ class},{ñ class},{ñ class},0,783225,46176,37,1,4,6,4,3,5,7,44,26,0,0,0,355030,2062,N,0,2,0000000860.00,000001.84,0000000759.63,000001.64,4617600,1,7,26.8,0,1,CNPJ,N,10,N,N,2009,7107,3550308,71072,SÃO PAULO,SAO PAULO,Ajudante de Motorista,Outros,NÃO,CLT U/PJ IND,,,
1060,{ñ class},{ñ class},{ñ class},0,331205,84116,53,1,7,4,9,8,7,9,30,56,0,0,0,355030,1023,N,0,{ñ class},0000003937.45,000008.46,0000004272.10,000009.29,8411600,1,10,99.8,0,1,CNPJ,N,30,N,N,2009,7107,3550308,71072,SÃO PAULO,SAO PAULO,Professor de Nivel Medio no Ensino Fundamental,Outros,NÃO,ESTATUTARIO,,,
7,{ñ class},{ñ class},{ñ class},0,513435,47211,47,1,4,6,4,3,2,4,44,26,1,7,0,355030,2062,N,0,4,0000000659.39,000001.73,0000000623.61,000001.63,4721102,2,6,5.9,2,1,CNPJ,N,10,N,N,2007,7107,3550308,71072,SÃO PAULO,SAO PAULO,Atendente de Lanchonete,Indústria de Alimentos,NÃO,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,212405,62015,9999,1,5,6,11,10,4,9,44,37,0,0,0,353650,2062,N,0,2,0000006565.51,000015.82,0000006977.98,000016.93,6201500,1,6,14.9,0,1,CNPJ,N,10,N,N,2008,6831,3536505,68314,PAULÍNIA,PAULINIA,Analista de Desenvolvimento de Sistemas,Outros,NÃO,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,953105,30415,9999,1,5,6,10,9,3,7,43,34,0,2,0,354990,2046,N,0,2,0000003958.67,000010.41,0000004329.52,000011.50,3041500,1,10,10.9,4,1,CNPJ,N,10,N,N,2007,7099,3549904,70998,SÃO JOSÉ DOS CAMPOS,SAO JOSE DOS CAMPOS,Eletricista de Instalacoes (Aeronaves),Indústria Automotiva,NÃO,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,223116,84116,9999,1,4,5,12,11,3,9,40,28,0,6,0,351880,1031,N,0,{ñ class},0000009405.31,000020.22,0000009550.65,000020.53,8411600,1,10,6.4,2,1,CNPJ,N,31,N,N,2009,6477,3518800,64777,GUARULHOS,GUARULHOS,Medico de Familia e Comunidade (Desativado em 03/2011),Outros,NÃO,ESTAT RGPS,,,
1325,{ñ class},{ñ class},{ñ class},0,373205,60217,6,1,5,5,5,5,7,2,36,33,0,0,0,355030,2054,N,0,8,0000001015.85,000002.67,0000001481.53,000003.95,6021700,1,10,98.8,0,1,CNPJ,N,10,N,N,2007,7107,3550308,71072,SÃO PAULO,SAO PAULO,Tecnico em Operacao de Equipamentos de Producao para Televisao  e Produtoras de Video,Indústria das Telecomunicações e Tecnologia da Informação,NÃO,CLT U/PJ IND,,,
{ñ class},{ñ class},{ñ class},{ñ class},0,322230,65502,46,1,5,5,8,7,6,7,36,36,0,0,0,355030,2143,N,0,2,0000002570.45,000006.76,0000002023.31,000005.44,6550200,2,9,40.7,0,1,CNPJ,N,10,N,N,2007,7107,3550308,71072,SÃO PAULO,SAO PAULO,Auxiliar de Enfermagem,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
1083,{ñ class},{ñ class},{ñ class},0,717020,41204,60,1,7,6,4,3,4,6,44,53,0,0,0,355030,2062,N,0,2,0000000736.55,000001.77,0000000727.64,000001.74,4120400,1,5,13.3,0,1,CNPJ,N,10,N,N,2008,7107,3550308,71072,SÃO PAULO,SAO PAULO,Servente de Obras,Indústria da Construção Civil,CONTRIBUINTE,CLT U/PJ IND,,,
{ñ class},{ñ class},{ñ class},{ñ class},0,782220,46931,5,1,7,6,6,4,8,5,44,57,0,0,0,355030,2062,N,0,2,0000001192.46,000003.13,0000001108.82,000002.98,4693100,1,7,130.8,0,1,CNPJ,N,10,N,N,2007,7107,3550308,71072,SÃO PAULO,SAO PAULO,Operador de Empilhadeira,Outros,NÃO,CLT U/PJ IND,,,
1060,{ñ class},{ñ class},{ñ class},0,351420,84116,53,1,6,5,8,7,8,7,40,41,0,0,0,355030,1023,N,0,{ñ class},0000003129.29,000006.72,0000003145.29,000006.84,8411600,1,10,213.5,0,1,CNPJ,N,30,N,N,2009,7107,3550308,71072,SÃO PAULO,SAO PAULO,Escrivao de Policia,Outros,NÃO,ESTATUTARIO,,,
36,{ñ class},{ñ class},{ñ class},0,212420,62091,33,1,3,5,6,6,1,9,35,24,0,10,0,355030,2062,N,0,8,0000001412.91,000003.71,0000001544.73,000004.05,6209100,1,6,2.1,2,1,CNPJ,N,10,N,N,2007,7107,3550308,71072,SÃO PAULO,SAO PAULO,Analista de Suporte Computacional,Indústria das Telecomunicações e Tecnologia da Informação,NÃO,CLT U/PJ IND,,,
1060,{ñ class},{ñ class},{ñ class},0,331205,84116,53,1,6,4,9,8,7,9,30,45,0,0,0,355030,1023,N,0,{ñ class},0000003314.74,000007.12,0000003846.30,000008.33,8411600,2,10,118.7,0,1,CNPJ,N,30,N,N,2009,7107,3550308,71072,SÃO PAULO,SAO PAULO,Professor de Nivel Medio no Ensino Fundamental,Outros,NÃO,ESTATUTARIO,,,
9999,{ñ class},{ñ class},{ñ class},0,771105,31012,9999,1,4,6,5,4,5,5,44,29,0,0,0,354870,2062,N,0,8,0000001038.80,000002.50,0000000863.38,000002.10,3101200,1,6,27.3,0,1,CNPJ,N,10,N,N,2008,7075,3548708,70750,SÃO BERNARDO DO CAMPO,SAO BERNARDO DO CAMPO,Marceneiro,Indústria de Madeira e Mobiliário,CONTRIBUINTE,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,782410,49213,9999,1,6,6,7,7,6,4,44,40,0,1,0,351300,2062,N,0,4,0000001723.00,000004.92,0000001782.76,000005.30,4921301,1,6,47.9,0,1,CNPJ,N,10,N,N,2006,6361,3513009,63614,COTIA,COTIA,Motorista de Onibus Urbano,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
256,{ñ class},{ñ class},{ñ class},0,415105,91015,39,1,3,6,4,2,3,7,44,24,0,4,0,355030,2054,N,0,4,0000000605.09,000001.59,0000000567.12,000001.48,9101500,1,8,8.9,2,1,CNPJ,N,10,N,N,2007,7107,3550308,71072,SÃO PAULO,SAO PAULO,Arquivista de Documentos,Outros,NÃO,CLT U/PJ IND,,,
1257,{ñ class},{ñ class},{ñ class},0,411005,94308,66,1,3,4,2,1,3,7,30,20,0,4,0,355030,3999,N,0,2,0000000380.00,000001.00,0000000333.93,000000.87,9430800,2,10,8.7,1,1,CNPJ,N,55,N,N,2007,7107,3550308,71072,SÃO PAULO,SAO PAULO,"Auxiliar de Escritorio, em Geral",Ausente da Carteira,NÃO,APREND CONTR,,,
1147,{ñ class},{ñ class},{ñ class},0,253115,82202,6,1,3,5,3,2,1,7,36,20,0,10,0,355030,2054,N,0,2,0000000420.00,000001.10,0000000420.00,000001.10,8220200,2,10,2.6,1,1,CNPJ,N,10,N,N,2007,7107,3550308,71072,SÃO PAULO,SAO PAULO,Agente Publicitario,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
39,{ñ class},{ñ class},{ñ class},0,717020,43304,12,1,3,6,4,3,1,6,44,18,0,11,0,355030,2062,N,0,2,0000000611.95,000001.61,0000000579.42,000001.52,4330404,1,10,1.8,2,1,CNPJ,N,10,N,N,2007,7107,3550308,71072,SÃO PAULO,SAO PAULO,Servente de Obras,Indústria da Construção Civil,CONTRIBUINTE,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,773325,17419,9999,1,5,6,5,3,8,5,44,35,0,0,0,354730,2062,N,0,2,0000000853.64,000002.05,0000000795.67,000001.94,1741902,1,4,135.9,0,1,CNPJ,N,10,N,N,2008,7047,3547304,70475,SANTANA DE PARNAÍBA,SANTANA DE PARNAIBA,"Operador de Maquina de Usinagem Madeira, em Geral","Indústria de Papel, Celulose e Gráfica",CONTRIBUINTE,CLT U/PJ IND,,,
9999,{ñ class},{ñ class},{ñ class},0,622425,1229,9999,1,2,6,3,2,3,6,44,17,0,2,0,352990,3999,N,0,8,0000000465.34,000001.12,0000000448.30,000001.08,122900,1,6,10.9,1,3,CEI,N,25,N,N,2008,6699,3529906,66990,MIRACATU,MIRACATU,Trabalhador no Cultivo de Plantas Ornamentais,Outros,NÃO,CLT R/PF IND,,,
9999,{ñ class},{ñ class},{ñ class},0,521110,47814,9999,1,3,5,4,2,2,9,36,24,1,8,0,354850,2135,N,0,2,0000000585.00,000001.53,0000000573.30,000001.50,4781400,2,3,4.9,2,1,CNPJ,N,10,N,N,2007,7071,3548500,70718,SANTOS,SANTOS,Vendedor de Comercio Varejista,Indústria Têxtil-Vestuária e Couro-Calçadista,NÃO,CLT U/PJ IND,,,
